id,Name,MSRP,Year,Make,Model,Body Type,Mileage,Current_Price
14530,infiniti q50,44100,2018,infiniti,q50,sedan,21657.0,26998.0
14531,infiniti q50,44100,2018,infiniti,q50,sedan,10348.0,33800.0
14532,infiniti q50,44100,2018,infiniti,q50,sedan,7710.0,32418.0
14533,infiniti q50,44100,2018,infiniti,q50,sedan,4724.0,34988.0
14534,infiniti q50,44100,2018,infiniti,q50,sedan,16480.0,29988.0
14535,infiniti q50,44100,2018,infiniti,q50,sedan,23526.0,24998.0
14536,infiniti q50,44100,2018,infiniti,q50,sedan,12256.0,37268.0
14537,infiniti q50,44100,2018,infiniti,q50,sedan,26195.0,24998.0
14538,infiniti q50,44100,2018,infiniti,q50,sedan,15798.0,29998.0
14539,infiniti q50,44100,2018,infiniti,q50,sedan,18006.0,37999.0
14540,infiniti q50,44100,2018,infiniti,q50,sedan,5083.0,37489.0
14541,infiniti q50,44100,2018,infiniti,q50,sedan,3220.0,35427.0
14542,infiniti q50,44100,2018,infiniti,q50,sedan,7567.0,37599.0
14543,infiniti q50,44100,2018,infiniti,q50,sedan,21950.0,23800.0
14544,infiniti q50,44100,2018,infiniti,q50,sedan,6526.0,28998.0
14545,infiniti q50,44100,2018,infiniti,q50,sedan,20984.0,33469.0
14546,infiniti q50,44100,2018,infiniti,q50,sedan,2490.0,29998.0
14547,infiniti q50,44100,2018,infiniti,q50,sedan,13819.0,31500.0
14548,infiniti q50,44100,2018,infiniti,q50,sedan,21601.0,26998.0
14549,infiniti q50,44100,2018,infiniti,q50,sedan,13147.0,27998.0
14550,infiniti q50,44100,2018,infiniti,q50,sedan,20536.0,28998.0
14551,infiniti q50,44100,2018,infiniti,q50,sedan,13709.0,27998.0
14552,infiniti q50,44100,2018,infiniti,q50,sedan,15405.0,29000.0
14553,infiniti q50,44100,2018,infiniti,q50,sedan,19068.0,31667.0
14554,infiniti q50,44100,2018,infiniti,q50,sedan,14467.0,30900.0
14555,infiniti q50,44100,2018,infiniti,q50,sedan,14103.0,34998.0
14556,infiniti q60,46975,2018,infiniti,q60,coupe,11515.0,31998.0
14557,infiniti q60,46975,2018,infiniti,q60,coupe,9701.0,33998.0
14558,infiniti q60,46975,2018,infiniti,q60,coupe,6233.0,33998.0
14559,infiniti q60,46975,2018,infiniti,q60,coupe,10297.0,32998.0
14560,infiniti q60,46975,2018,infiniti,q60,coupe,11676.0,32998.0
14561,infiniti q60,46975,2018,infiniti,q60,coupe,19887.0,30998.0
14562,infiniti q60,46975,2018,infiniti,q60,coupe,14035.0,34998.0
14563,infiniti q60,46975,2018,infiniti,q60,coupe,19031.0,32998.0
14564,infiniti q60,46975,2018,infiniti,q60,coupe,14237.0,35998.0
14565,infiniti q60,46975,2018,infiniti,q60,coupe,19730.0,32998.0
14566,infiniti q60,46975,2018,infiniti,q60,coupe,13711.0,37950.0
14567,infiniti q60,46975,2018,infiniti,q60,coupe,18559.0,31998.0
14568,infiniti q60,46975,2018,infiniti,q60,coupe,15881.0,33998.0
14569,infiniti q60,46975,2018,infiniti,q60,coupe,11704.0,32998.0
14570,infiniti q60,46975,2018,infiniti,q60,coupe,14403.0,32998.0
14571,infiniti qx30,35675,2018,infiniti,qx30,sport utility,7623.0,29999.0
14572,infiniti qx60,44200,2018,infiniti,qx60,sport utility,6391.0,37984.0
14573,infiniti qx60,44200,2018,infiniti,qx60,sport utility,4915.0,39520.0
14574,infiniti qx60,44200,2018,infiniti,qx60,sport utility,7467.0,38974.0
14575,infiniti qx60,44200,2018,infiniti,qx60,sport utility,23366.0,31402.0
14576,infiniti qx60,44200,2018,infiniti,qx60,sport utility,32433.0,29887.0
14577,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19526.0,37000.0
14578,infiniti qx60,44200,2018,infiniti,qx60,sport utility,5040.0,39000.0
14579,infiniti qx60,44200,2018,infiniti,qx60,sport utility,16012.0,33055.0
14580,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18431.0,35995.0
14581,infiniti qx60,44200,2018,infiniti,qx60,sport utility,5356.0,39505.0
14582,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11148.0,36999.0
14583,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10.0,40000.0
14584,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10820.0,38577.0
14585,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18709.0,34900.0
14586,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11353.0,36499.0
14587,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11360.0,36999.0
14588,infiniti qx60,44200,2018,infiniti,qx60,sport utility,9346.0,39821.0
14589,infiniti qx60,44200,2018,infiniti,qx60,sport utility,30904.0,33900.0
14590,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14970.0,36427.0
14591,infiniti qx60,44200,2018,infiniti,qx60,sport utility,12611.0,36726.0
14592,infiniti qx60,44200,2018,infiniti,qx60,sport utility,27913.0,30139.0
14593,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18020.0,36076.0
14594,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10728.0,36488.0
14595,infiniti qx60,44200,2018,infiniti,qx60,sport utility,9823.0,43977.0
14596,infiniti qx60,44200,2018,infiniti,qx60,sport utility,9033.0,36488.0
14597,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18393.0,40500.0
14598,infiniti qx60,44200,2018,infiniti,qx60,sport utility,30244.0,30500.0
14599,infiniti qx60,44200,2018,infiniti,qx60,sport utility,35878.0,35995.0
14600,infiniti qx60,44200,2018,infiniti,qx60,sport utility,16928.0,36488.0
14601,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10365.0,38611.0
14602,infiniti qx60,44200,2018,infiniti,qx60,sport utility,17579.0,36958.0
14603,infiniti qx60,44200,2018,infiniti,qx60,sport utility,12153.0,41999.0
14604,infiniti qx60,44200,2018,infiniti,qx60,sport utility,4820.0,45477.0
14605,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18968.0,31594.0
14606,infiniti qx60,44200,2018,infiniti,qx60,sport utility,13167.0,34999.0
14607,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11720.0,36999.0
14608,infiniti qx60,44200,2018,infiniti,qx60,sport utility,20007.0,40998.0
14609,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14502.0,34999.0
14610,infiniti qx60,44200,2018,infiniti,qx60,sport utility,13965.0,43777.0
14611,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11820.0,43477.0
14612,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11041.0,44777.0
14613,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15354.0,40587.0
14614,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15450.0,37998.0
14615,infiniti qx60,44200,2018,infiniti,qx60,sport utility,6795.0,38519.0
14616,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11547.0,37888.0
14617,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11513.0,34999.0
14618,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14653.0,34999.0
14619,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10205.0,42577.0
14620,infiniti qx60,44200,2018,infiniti,qx60,sport utility,17010.0,33995.0
14621,infiniti qx60,44200,2018,infiniti,qx60,sport utility,9743.0,36499.0
14622,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11557.0,34999.0
14623,infiniti qx60,44200,2018,infiniti,qx60,sport utility,12388.0,35499.0
14624,infiniti qx60,44200,2018,infiniti,qx60,sport utility,13501.0,37999.0
14625,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10809.0,36199.0
14626,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10661.0,36601.0
14627,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11979.0,34999.0
14628,infiniti qx60,44200,2018,infiniti,qx60,sport utility,26930.0,31696.0
14629,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15994.0,37000.0
14630,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18539.0,34999.0
14631,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11332.0,35999.0
14632,infiniti qx60,44200,2018,infiniti,qx60,sport utility,20415.0,30995.0
14633,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11127.0,35699.0
14634,infiniti qx60,44200,2018,infiniti,qx60,sport utility,21255.0,34995.0
14635,infiniti qx60,44200,2018,infiniti,qx60,sport utility,30454.0,31980.0
14636,infiniti qx60,44200,2018,infiniti,qx60,sport utility,28241.0,30951.0
14637,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10156.0,35000.0
14638,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19637.0,30995.0
14639,infiniti qx60,44200,2018,infiniti,qx60,sport utility,17109.0,29990.0
14640,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14132.0,30900.0
14641,infiniti qx60,44200,2018,infiniti,qx60,sport utility,24236.0,30570.0
14642,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14473.0,33994.0
14643,infiniti qx60,44200,2018,infiniti,qx60,sport utility,28643.0,29985.0
14644,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15571.0,32985.0
14645,infiniti qx60,44200,2018,infiniti,qx60,sport utility,8866.0,38811.0
14646,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18521.0,41499.0
14647,infiniti qx60,44200,2018,infiniti,qx60,sport utility,10921.0,36500.0
14648,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15144.0,36999.0
14649,infiniti qx60,44200,2018,infiniti,qx60,sport utility,12621.0,36456.0
14650,infiniti qx60,44200,2018,infiniti,qx60,sport utility,27254.0,31960.0
14651,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18522.0,32888.0
14652,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11182.0,35981.0
14653,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15356.0,37875.0
14654,infiniti qx60,44200,2018,infiniti,qx60,sport utility,24358.0,31500.0
14655,infiniti qx60,44200,2018,infiniti,qx60,sport utility,14626.0,37898.0
14656,infiniti qx60,44200,2018,infiniti,qx60,sport utility,11013.0,36855.0
14657,infiniti qx60,44200,2018,infiniti,qx60,sport utility,16587.0,37499.0
14658,infiniti qx60,44200,2018,infiniti,qx60,sport utility,29875.0,29400.0
14659,infiniti qx60,44200,2018,infiniti,qx60,sport utility,28484.0,29500.0
14660,infiniti qx60,44200,2018,infiniti,qx60,sport utility,24987.0,30000.0
14661,infiniti qx60,44200,2018,infiniti,qx60,sport utility,3797.0,45777.0
14662,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18928.0,30800.0
14663,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19397.0,30700.0
14664,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19230.0,30800.0
14665,infiniti qx60,44200,2018,infiniti,qx60,sport utility,27548.0,29500.0
14666,infiniti qx60,44200,2018,infiniti,qx60,sport utility,23474.0,30000.0
14667,infiniti qx60,44200,2018,infiniti,qx60,sport utility,28700.0,29100.0
14668,infiniti qx60,44200,2018,infiniti,qx60,sport utility,25320.0,29600.0
14669,infiniti qx60,44200,2018,infiniti,qx60,sport utility,23738.0,29900.0
14670,infiniti qx60,44200,2018,infiniti,qx60,sport utility,20615.0,30500.0
14671,infiniti qx60,44200,2018,infiniti,qx60,sport utility,20360.0,30500.0
14672,infiniti qx60,44200,2018,infiniti,qx60,sport utility,18602.0,31100.0
14673,infiniti qx60,44200,2018,infiniti,qx60,sport utility,22063.0,30500.0
14674,infiniti qx60,44200,2018,infiniti,qx60,sport utility,22781.0,30400.0
14675,infiniti qx60,44200,2018,infiniti,qx60,sport utility,21584.0,30600.0
14676,infiniti qx60,44200,2018,infiniti,qx60,sport utility,17986.0,31300.0
14677,infiniti qx60,44200,2018,infiniti,qx60,sport utility,21086.0,30700.0
14678,infiniti qx60,44200,2018,infiniti,qx60,sport utility,20614.0,30700.0
14679,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14680,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14681,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14682,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14683,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14684,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14685,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14686,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14687,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14688,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14689,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14690,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14691,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14692,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14693,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14694,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14695,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14696,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14697,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14698,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14699,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14700,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14701,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14702,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14703,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14704,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14705,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14706,infiniti qx60,44200,2018,infiniti,qx60,sport utility,19972.0,33855.0
14707,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15565.0,42991.0
14708,infiniti qx60,44200,2018,infiniti,qx60,sport utility,15034.0,41991.0
14709,infiniti qx80,66300,2018,infiniti,qx80,sport utility,31090.0,49381.0
14710,infiniti qx80,66300,2018,infiniti,qx80,sport utility,36817.0,46226.0
14711,infiniti qx80,66300,2018,infiniti,qx80,sport utility,27835.0,48814.0
14712,infiniti qx80,66300,2018,infiniti,qx80,sport utility,6717.0,61977.0
14713,infiniti qx80,66300,2018,infiniti,qx80,sport utility,10399.0,66777.0
14714,infiniti qx80,66300,2018,infiniti,qx80,sport utility,9130.0,57898.0
14715,infiniti qx80,66300,2018,infiniti,qx80,sport utility,15055.0,65998.0
14716,infiniti qx80,66300,2018,infiniti,qx80,sport utility,9706.0,66998.0
14717,infiniti qx80,66300,2018,infiniti,qx80,sport utility,21118.0,47970.0
14718,infiniti qx80,66300,2018,infiniti,qx80,sport utility,3374.0,69777.0
14719,infiniti qx80,66300,2018,infiniti,qx80,sport utility,4604.0,59898.0
14720,infiniti qx80,66300,2018,infiniti,qx80,sport utility,13708.0,61500.0
14721,infiniti qx80,66300,2018,infiniti,qx80,sport utility,6152.0,51998.0
14722,infiniti qx80,66300,2018,infiniti,qx80,sport utility,8568.0,66898.0
14723,infiniti qx80,66300,2018,infiniti,qx80,sport utility,8200.0,64990.0
14724,infiniti qx80,66300,2018,infiniti,qx80,sport utility,14865.0,64898.0
14725,infiniti qx80,66300,2018,infiniti,qx80,sport utility,12501.0,65998.0
14726,infiniti qx80,66300,2018,infiniti,qx80,sport utility,6256.0,65998.0
14727,infiniti qx80,66300,2018,infiniti,qx80,sport utility,11742.0,61998.0
14728,infiniti qx80,66300,2018,infiniti,qx80,sport utility,6514.0,62488.0
14729,infiniti qx80,66300,2018,infiniti,qx80,sport utility,11389.0,49938.0
14730,infiniti qx80,66300,2018,infiniti,qx80,sport utility,23522.0,49000.0
14731,infiniti qx80,66300,2018,infiniti,qx80,sport utility,18032.0,50597.0
14732,infiniti qx80,66300,2018,infiniti,qx80,sport utility,9288.0,64981.0
14733,infiniti qx80,66300,2018,infiniti,qx80,sport utility,13999.0,62000.0
14734,infiniti qx80,66300,2018,infiniti,qx80,sport utility,21761.0,48982.0
14735,infiniti qx80,66300,2018,infiniti,qx80,sport utility,6886.0,64991.0
14736,infiniti qx80,66300,2018,infiniti,qx80,sport utility,12095.0,64790.0
14737,infiniti qx80,66300,2018,infiniti,qx80,sport utility,7673.0,65988.0
14738,infiniti qx80,66300,2018,infiniti,qx80,sport utility,7839.0,65588.0
14739,infiniti qx80,66300,2018,infiniti,qx80,sport utility,29627.0,49000.0
14740,infiniti qx80,66300,2018,infiniti,qx80,sport utility,8306.0,55998.0
14741,infiniti qx80,66300,2018,infiniti,qx80,sport utility,11319.0,53372.0
14742,infiniti qx80,66300,2018,infiniti,qx80,sport utility,19258.0,48800.0
14743,infiniti qx80,66300,2018,infiniti,qx80,sport utility,23367.0,47700.0
14744,infiniti qx80,66300,2018,infiniti,qx80,sport utility,23207.0,47700.0
14745,infiniti qx80,66300,2018,infiniti,qx80,sport utility,19594.0,50991.0
14746,infiniti qx80,66300,2018,infiniti,qx80,sport utility,5390.0,64991.0
14747,infiniti qx80,66300,2018,infiniti,qx80,sport utility,17629.0,54991.0
14748,infiniti qx80,66300,2018,infiniti,qx80,sport utility,25535.0,47700.0
14749,infiniti qx80,66300,2018,infiniti,qx80,sport utility,10115.0,63991.0
14750,infiniti qx80,66300,2018,infiniti,qx80,sport utility,11170.0,85760.0
14751,infiniti qx80,66300,2018,infiniti,qx80,sport utility,27324.0,47973.0
14752,infiniti qx80,66300,2018,infiniti,qx80,sport utility,22986.0,49855.0
14753,infiniti qx80,66300,2018,infiniti,qx80,sport utility,23140.0,49770.0
14754,infiniti qx80,66300,2018,infiniti,qx80,sport utility,5107.0,67577.0
14755,infiniti qx80,66300,2018,infiniti,qx80,sport utility,24144.0,48622.0
14756,infiniti qx80,66300,2018,infiniti,qx80,sport utility,34639.0,45899.0
14757,infiniti qx80,66300,2018,infiniti,qx80,sport utility,11618.0,53388.0
14758,infiniti qx80,66300,2018,infiniti,qx80,sport utility,58872.0,46900.0
14759,infiniti qx60,45925,2019,infiniti,qx60,sport utility,4163.0,44000.0
14760,isuzu ascender,28449,2004,isuzu,ascender,sport utility,228080.0,6995.0
14761,isuzu i-290,17989,2007,isuzu,i-290,truck,0.0,4995.0
14762,jaguar s-type,53092,2004,jaguar,s-type,sedan,129543.0,4963.0
14763,jaguar x-type,31530,2004,jaguar,x-type,wagon,59418.0,13500.0
14764,jaguar x-type,31530,2004,jaguar,x-type,wagon,83409.0,3888.0
14765,jaguar x-type,36830,2007,jaguar,x-type,wagon,91258.0,5429.0
14766,jaguar xf,66050,2011,jaguar,xf,wagon,68059.0,15995.0
14767,jaguar xf,67500,2012,jaguar,xf,wagon,35283.0,17895.0
14768,jaguar xf,72987,2013,jaguar,xf,wagon,36444.0,27995.0
14769,jaguar f-type,82000,2015,jaguar,f-type,convertible,9801.0,43575.0
14770,jaguar f-type,82000,2015,jaguar,f-type,convertible,39559.0,38987.0
14771,jaguar f-type,82000,2015,jaguar,f-type,convertible,36365.0,36987.0
14772,jaguar f-type,115000,2016,jaguar,f-type,convertible,16626.0,44790.0
14773,jaguar f-type,115000,2016,jaguar,f-type,convertible,25224.0,39985.0
14774,jaguar f-type,115000,2016,jaguar,f-type,convertible,25125.0,45998.0
14775,jaguar f-type,115000,2016,jaguar,f-type,convertible,32559.0,47900.0
14776,jaguar f-type,115000,2016,jaguar,f-type,convertible,20344.0,38888.0
14777,jaguar f-type,115000,2016,jaguar,f-type,convertible,16457.0,36885.0
14778,jaguar f-type,115000,2016,jaguar,f-type,convertible,13660.0,43991.0
14779,jaguar f-pace,56345,2017,jaguar,f-pace,sport utility,22815.0,39981.0
14780,jaguar f-type,95100,2017,jaguar,f-type,convertible,15845.0,45990.0
14781,jaguar f-type,95100,2017,jaguar,f-type,convertible,12837.0,49900.0
14782,jaguar xe,46450,2017,jaguar,xe,sedan,33967.0,33999.0
14783,jaguar f-pace,62295,2019,jaguar,f-pace,sport utility,4468.0,56299.0
14784,jeep liberty,21610,2004,jeep,liberty,sport utility,92961.0,5250.0
14785,jeep commander,32972,2006,jeep,commander,sport utility,108417.0,7998.0
14786,jeep commander,32972,2006,jeep,commander,sport utility,132176.0,5500.0
14787,jeep commander,32972,2006,jeep,commander,sport utility,101296.0,6995.0
14788,jeep commander,32972,2006,jeep,commander,sport utility,56547.0,8995.0
14789,jeep commander,32972,2006,jeep,commander,sport utility,172400.0,5450.0
14790,jeep commander,32972,2006,jeep,commander,sport utility,163468.0,4995.0
14791,jeep commander,32972,2006,jeep,commander,sport utility,132905.0,6995.0
14792,jeep commander,32972,2006,jeep,commander,sport utility,153470.0,5993.0
14793,jeep commander,32972,2006,jeep,commander,sport utility,68330.0,7900.0
14794,jeep commander,32972,2006,jeep,commander,sport utility,153590.0,5995.0
14795,jeep commander,32972,2006,jeep,commander,sport utility,142000.0,6200.0
14796,jeep commander,32972,2006,jeep,commander,sport utility,181000.0,8000.0
14797,jeep commander,32972,2006,jeep,commander,sport utility,153351.0,5711.0
14798,jeep compass,22645,2011,jeep,compass,sport utility,142026.0,6900.0
14799,jeep compass,22645,2011,jeep,compass,sport utility,113229.0,7999.0
14800,jeep compass,22645,2011,jeep,compass,sport utility,70850.0,8281.0
14801,jeep compass,22645,2011,jeep,compass,sport utility,124840.0,7777.0
14802,jeep compass,22645,2011,jeep,compass,sport utility,127357.0,8991.0
14803,jeep patriot,19945,2011,jeep,patriot,sport utility,66353.0,10195.0
14804,jeep patriot,19945,2011,jeep,patriot,sport utility,75743.0,10895.0
14805,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14806,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14807,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14808,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14809,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14810,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14811,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14812,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14813,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14814,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14815,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14816,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14817,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14818,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14819,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14820,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14821,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14822,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14823,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14824,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14825,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14826,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14827,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14828,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14829,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14830,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14831,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14832,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14833,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14834,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14835,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14836,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14837,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14838,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14839,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14840,jeep wrangler,29495,2015,jeep,wrangler,sport utility,42988.0,28245.0
14841,jeep compass,22845,2016,jeep,compass,sport utility,17112.0,18704.0
14842,jeep compass,22845,2016,jeep,compass,sport utility,30864.0,14987.0
14843,jeep compass,22845,2016,jeep,compass,sport utility,46039.0,16976.0
14844,jeep patriot,21645,2016,jeep,patriot,sport utility,23156.0,16996.0
14845,jeep patriot,21645,2016,jeep,patriot,sport utility,41067.0,12992.0
14846,jeep wrangler,30445,2016,jeep,wrangler,sport utility,33504.0,24986.0
14847,jeep compass,24467,2017,jeep,compass,sport utility,47826.0,16647.0
14848,jeep compass,24467,2017,jeep,compass,sport utility,12639.0,19990.0
14849,jeep compass,24467,2017,jeep,compass,sport utility,18256.0,20650.0
14850,jeep patriot,21940,2017,jeep,patriot,sport utility,54978.0,15995.0
14851,kia amanti,24995,2004,kia,amanti,sedan,176727.0,4647.0
14852,kia amanti,24995,2004,kia,amanti,sedan,98373.0,4995.0
14853,kia amanti,24995,2004,kia,amanti,sedan,101814.0,4990.0
14854,kia amanti,24995,2004,kia,amanti,sedan,130108.0,2895.0
14855,kia amanti,24995,2004,kia,amanti,sedan,130000.0,2999.0
14856,kia amanti,24995,2004,kia,amanti,sedan,46380.0,7905.0
14857,kia spectra,13442,2004,kia,spectra,sedan,57057.0,4000.0
14858,kia amanti,25500,2005,kia,amanti,sedan,98218.0,3691.0
14859,kia amanti,25500,2005,kia,amanti,sedan,120160.0,5999.0
14860,kia amanti,25500,2005,kia,amanti,sedan,107878.0,4499.0
14861,kia amanti,25500,2005,kia,amanti,sedan,165000.0,2995.0
14862,kia amanti,25500,2005,kia,amanti,sedan,86534.0,6999.0
14863,kia amanti,25500,2005,kia,amanti,sedan,76214.0,2990.0
14864,kia amanti,25500,2005,kia,amanti,sedan,81468.0,2000.0
14865,kia amanti,25500,2005,kia,amanti,sedan,123726.0,3450.0
14866,kia rio,11460,2005,kia,rio,hatchback,103215.0,4000.0
14867,kia rio,11460,2005,kia,rio,hatchback,115473.0,3777.0
14868,kia rio,11460,2005,kia,rio,hatchback,105783.0,3499.0
14869,kia sedona,22250,2005,kia,sedona,van,161597.0,3755.0
14870,kia sedona,22250,2005,kia,sedona,van,127638.0,5095.0
14871,kia spectra,14537,2005,kia,spectra,sedan,183972.0,3998.0
14872,kia spectra5,15737,2005,kia,spectra5,hatchback,195153.0,2990.0
14873,kia spectra5,15737,2005,kia,spectra5,hatchback,165375.0,2995.0
14874,kia spectra5,15737,2005,kia,spectra5,hatchback,155274.0,4350.0
14875,kia spectra5,15737,2005,kia,spectra5,hatchback,181865.0,3500.0
14876,kia spectra5,15737,2005,kia,spectra5,hatchback,148063.0,3577.0
14877,kia amanti,27995,2006,kia,amanti,sedan,120456.0,5649.0
14878,kia amanti,27995,2006,kia,amanti,sedan,55677.0,5995.0
14879,kia amanti,27995,2006,kia,amanti,sedan,148183.0,1988.0
